LEI_Code,NSA,Period,Item,Label,Amount,n_quarters
0W2PZJM8XOY22M4GG883,DE,201512,1620306,Interest expenses - (Of which debt securities issued expenses),136.99641545,4
0W2PZJM8XOY22M4GG883,DE,201512,1620307,Expenses on share capital repayable on demand,0,4
0W2PZJM8XOY22M4GG883,DE,201512,1620308,Dividend income,37.32133821,4
0W2PZJM8XOY22M4GG883,DE,201512,1620309,Net Fee and commission income,1045.0917196,4
0W2PZJM8XOY22M4GG883,DE,201512,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,49.88804327,4
0W2PZJM8XOY22M4GG883,DE,201512,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,266.86993909,4
0W2PZJM8XOY22M4GG883,DE,201512,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,45.50662404,4
0W2PZJM8XOY22M4GG883,DE,201512,1620313,Gains or (-) losses from hedge accounting_ net,-4.08296313,4
0W2PZJM8XOY22M4GG883,DE,201512,1620314,Exchange differences [gain or (-) loss]_ net,-24.35241235,4
0W2PZJM8XOY22M4GG883,DE,201512,1620315,Net other operating income /(expenses),-87.65542114,4
0W2PZJM8XOY22M4GG883,DE,201512,1620316,TOTAL OPERATING INCOME_ NET,1454.1522197,4
0W2PZJM8XOY22M4GG883,DE,201512,1620317,(Administrative expenses),842.79027841,4
0W2PZJM8XOY22M4GG883,DE,201512,1620318,(Depreciation),20.18319608,4
0W2PZJM8XOY22M4GG883,DE,201512,1620319,(Provisions or (-) reversal of provisions),-2.8656432,4
0W2PZJM8XOY22M4GG883,DE,201512,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),-0.54705713,4
0W2PZJM8XOY22M4GG883,DE,201512,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),-2.31858607,4
0W2PZJM8XOY22M4GG883,DE,201512,1620322,(Other provisions) - Of which pending legal issues and tax litigation,-0.05139068,4
0W2PZJM8XOY22M4GG883,DE,201512,1620323,(Other provisions) - Of which restructuring,3.14193689,4
0W2PZJM8XOY22M4GG883,DE,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),80.04398216,4
0W2PZJM8XOY22M4GG883,DE,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),65.5464079,4
0W2PZJM8XOY22M4GG883,DE,201512,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),14.49757426,4
0W2PZJM8XOY22M4GG883,DE,201512,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),-4.400001,4
0W2PZJM8XOY22M4GG883,DE,201512,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,4
0W2PZJM8XOY22M4GG883,DE,201512,1620329,Negative goodwill recognised in profit or loss,0,4
0W2PZJM8XOY22M4GG883,DE,201512,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,33.09066204,4
0W2PZJM8XOY22M4GG883,DE,201512,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,4
0W2PZJM8XOY22M4GG883,DE,201512,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,551.49106933,4
0W2PZJM8XOY22M4GG883,DE,201512,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,336.52896645,4
0W2PZJM8XOY22M4GG883,DE,201512,1620334,Profit  or (-) loss after tax from discontinued operations,0,4
0W2PZJM8XOY22M4GG883,DE,201512,1620335,PROFIT OR (-) LOSS FOR THE YEAR,336.52896645,4
0W2PZJM8XOY22M4GG883,DE,201512,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,336.52896645,4
0W2PZJM8XOY22M4GG883,DE,201606,1620101,OWN FUNDS,5385.8732202,2
0W2PZJM8XOY22M4GG883,DE,201606,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),4218.7293507,2
0W2PZJM8XOY22M4GG883,DE,201606,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),382.01989758,2
0W2PZJM8XOY22M4GG883,DE,201606,1620104,Retained earnings,4121.8711557,2
0W2PZJM8XOY22M4GG883,DE,201606,1620105,Accumulated other comprehensive income,-131.1803521,2
0W2PZJM8XOY22M4GG883,DE,201606,1620106,Other Reserves,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620107,Funds for general banking risk,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620108,Minority interest given recognition in CET1 capital,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620109,Adjustments to CET1 due to prudential filters,-19.05517002,2
0W2PZJM8XOY22M4GG883,DE,201606,1620110,(-) Intangible assets (including Goodwill),-190.3346301,2
0W2PZJM8XOY22M4GG883,DE,201606,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,-172.704076,2
0W2PZJM8XOY22M4GG883,DE,201606,1620113,(-) Defined benefit pension fund assets,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620121,(-) Amount exceding the 17.65% threshold,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620123,CET1 capital elements or deductions - other,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620124,Transitional adjustments,228.11252573,2
0W2PZJM8XOY22M4GG883,DE,201606,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620126,Transitional adjustments due to additional minority interests (+/-),0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620127,Other transitional adjustments to CET1 Capital (+/-),228.11252573,2
0W2PZJM8XOY22M4GG883,DE,201606,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),356.5039618,2
0W2PZJM8XOY22M4GG883,DE,201606,1620129,Additional Tier 1 Capital instruments,473.6,2
0W2PZJM8XOY22M4GG883,DE,201606,1620130,(-) Excess deduction from T2 items over T2 capital,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620131,Other Additional Tier 1 Capital components and deductions,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620132,Additional Tier 1 transitional adjustments,-117.0960382,2
0W2PZJM8XOY22M4GG883,DE,201606,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),4575.2333125,2
0W2PZJM8XOY22M4GG883,DE,201606,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),810.63990769,2
0W2PZJM8XOY22M4GG883,DE,201606,1620135,Tier 2 Capital instruments,845.18072289,2
0W2PZJM8XOY22M4GG883,DE,201606,1620136,Other Tier 2 Capital components and deductions,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620137,Tier 2 transitional adjustments,-34.5408152,2
0W2PZJM8XOY22M4GG883,DE,201606,1620138,TOTAL RISK EXPOSURE AMOUNT,31182.421024,2
0W2PZJM8XOY22M4GG883,DE,201606,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1352919117,2
0W2PZJM8XOY22M4GG883,DE,201606,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1467247623,2
0W2PZJM8XOY22M4GG883,DE,201606,1620142,TOTAL CAPITAL RATIO (transitional period),0.1727214579,2
0W2PZJM8XOY22M4GG883,DE,201606,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),3990.616825,2
0W2PZJM8XOY22M4GG883,DE,201606,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.127976491,2
0W2PZJM8XOY22M4GG883,DE,201606,1620201,Risk exposure amount for credit exposures,15232.581203,2
0W2PZJM8XOY22M4GG883,DE,201606,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,381.18401364,2
0W2PZJM8XOY22M4GG883,DE,201606,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,191.18320332,2
0W2PZJM8XOY22M4GG883,DE,201606,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,14660.213986,2
0W2PZJM8XOY22M4GG883,DE,201606,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",12537.823374,2
0W2PZJM8XOY22M4GG883,DE,201606,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620207,Risk exposure amount for Credit Valuation Adjustment,1541.4205316,2
0W2PZJM8XOY22M4GG883,DE,201606,1620208,Risk exposure amount for operational risk,1870.5953999,2
0W2PZJM8XOY22M4GG883,DE,201606,1620209,Other risk exposure amounts,0.00051554,2
0W2PZJM8XOY22M4GG883,DE,201606,1620210,Total Risk exposure amount,31182.421024,2
0W2PZJM8XOY22M4GG883,DE,201606,1620301,Interest income,415.6004006,2
0W2PZJM8XOY22M4GG883,DE,201606,1620302,Interest income - Of which debt securities income,70.46733066,2
0W2PZJM8XOY22M4GG883,DE,201606,1620303,Interest income - Of which loans and advances income,212.40521822,2
0W2PZJM8XOY22M4GG883,DE,201606,1620304,Interest expenses,359.76067579,2
0W2PZJM8XOY22M4GG883,DE,201606,1620305,Interest expenses - (Of which deposits expenses),137.42896836,2
0W2PZJM8XOY22M4GG883,DE,201606,1620306,Interest expenses - (Of which debt securities issued expenses),47.34400252,2
0W2PZJM8XOY22M4GG883,DE,201606,1620307,Expenses on share capital repayable on demand,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620308,Dividend income,9.78369286,2
0W2PZJM8XOY22M4GG883,DE,201606,1620309,Net Fee and commission income,471.75522535,2
0W2PZJM8XOY22M4GG883,DE,201606,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,14.21892154,2
0W2PZJM8XOY22M4GG883,DE,201606,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,66.44988874,2
0W2PZJM8XOY22M4GG883,DE,201606,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,170.63029712,2
0W2PZJM8XOY22M4GG883,DE,201606,1620313,Gains or (-) losses from hedge accounting_ net,-1.60528727,2
0W2PZJM8XOY22M4GG883,DE,201606,1620314,Exchange differences [gain or (-) loss]_ net,44.77230382,2
0W2PZJM8XOY22M4GG883,DE,201606,1620315,Net other operating income /(expenses),-73.66178797,2
0W2PZJM8XOY22M4GG883,DE,201606,1620316,TOTAL OPERATING INCOME_ NET,758.182979,2
0W2PZJM8XOY22M4GG883,DE,201606,1620317,(Administrative expenses),447.40750292,2
0W2PZJM8XOY22M4GG883,DE,201606,1620318,(Depreciation),8.97692702,2
0W2PZJM8XOY22M4GG883,DE,201606,1620319,(Provisions or (-) reversal of provisions),-0.47171573,2
0W2PZJM8XOY22M4GG883,DE,201606,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),-0.26415321,2
0W2PZJM8XOY22M4GG883,DE,201606,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),-0.20756252,2
0W2PZJM8XOY22M4GG883,DE,201606,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),89.89140472,2
0W2PZJM8XOY22M4GG883,DE,201606,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),75.50202751,2
0W2PZJM8XOY22M4GG883,DE,201606,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),14.38937721,2
0W2PZJM8XOY22M4GG883,DE,201606,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),-2.6,2
0W2PZJM8XOY22M4GG883,DE,201606,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620329,Negative goodwill recognised in profit or loss,35.75387209,2
0W2PZJM8XOY22M4GG883,DE,201606,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,0.61283979,2
0W2PZJM8XOY22M4GG883,DE,201606,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,251.34557195,2
0W2PZJM8XOY22M4GG883,DE,201606,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,147.57253815,2
0W2PZJM8XOY22M4GG883,DE,201606,1620334,Profit  or (-) loss after tax from discontinued operations,0,2
0W2PZJM8XOY22M4GG883,DE,201606,1620335,PROFIT OR (-) LOSS FOR THE YEAR,147.57253815,2
0W2PZJM8XOY22M4GG883,DE,201606,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,147.57253815,2
15DYKVGPQCMYBH2DZ583,AT,201512,1620101,OWN FUNDS,1519.9782165,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),938.1155144,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),412.671129,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620104,Retained earnings,197.66694143,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620105,Accumulated other comprehensive income,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620106,Other Reserves,296.49699568,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620107,Funds for general banking risk,41.3,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620108,Minority interest given recognition in CET1 capital,17.73346554,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620109,Adjustments to CET1 due to prudential filters,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620110,(-) Intangible assets (including Goodwill),-32.80968552,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620113,(-) Defined benefit pension fund assets,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620121,(-) Amount exceding the 17.65% threshold,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620123,CET1 capital elements or deductions - other,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620124,Transitional adjustments,5.05666827,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620126,Transitional adjustments due to additional minority interests (+/-),5.05666827,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620127,Other transitional adjustments to CET1 Capital (+/-),0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620129,Additional Tier 1 Capital instruments,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620130,(-) Excess deduction from T2 items over T2 capital,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620131,Other Additional Tier 1 Capital components and deductions,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620132,Additional Tier 1 transitional adjustments,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),938.1155144,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),581.86270214,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620135,Tier 2 Capital instruments,98.96216988,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620136,Other Tier 2 Capital components and deductions,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620137,Tier 2 transitional adjustments,482.90053226,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620138,TOTAL RISK EXPOSURE AMOUNT,6560.435604,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1429959184,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1429959184,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620142,TOTAL CAPITAL RATIO (transitional period),0.2316886116,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),933.05884613,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.142225136,4
15DYKVGPQCMYBH2DZ583,AT,201512,1620201,Risk exposure amount for credit exposures,5897.4033171,4
